ta,rh,vel,met,clo,thermal_sensation,gender
29.3,53,0.13,1,0.72,-1,male
26.8,47,0.13,1,0.72,2,male
26.6,60,0.13,1,0.72,1,male
26.6,60,0.13,1,0.72,0,male
26.6,60,0.13,1,0.72,-1,male
27.9,44,0.13,1,0.72,1,male
27.9,44,0.13,1,0.72,0,male
27.9,44,0.13,1,0.72,0,male
27.9,44,0.13,1,0.72,0,male
27.9,44,0.13,1,0.72,0,male
25.8,45.5,0.13,1,0.7,-1,male
23.7,25,0.13,1,0.7,0,male
25.5,39,0.13,1,0.7,1,male
28.1,46,0.13,1,0.7,-1,male
28.1,46,0.13,1,0.7,-2,male
26,44,0.13,1,0.7,-1,male
29.3,53,0.13,1,0.7,1,male
29.3,53,0.13,1,0.7,0,male
29.3,53,0.13,1,0.7,-2,male
26.8,47,0.13,1,0.7,3,male
26.7,61,0.13,1,0.7,0,male
26.7,61,0.13,1,0.7,3,male
26.6,60,0.13,1,0.7,-1,male
26.2,47,0.13,1,0.7,-1,male
26.8,60,0.13,1,0.7,0,male
26.8,60,0.13,1,0.7,0,male
26.8,60,0.13,1,0.7,0,male
26.8,60,0.13,1,0.7,0,male
25.2,63.5,0.13,1,0.7,0,male
29.3,53,0.13,1,0.69,-2,male
26,49,0.13,1,0.68,-1,male
26,49,0.13,1,0.68,-1,male
26,49,0.13,1,0.68,0,male
26,49,0.13,1,0.68,-1,male
28.1,38,0.13,1,0.68,-1,male
24.8,51,0.13,1,0.68,-1,male
24.8,51,0.13,1,0.68,-1,male
24.8,51,0.13,1,0.68,0,male
26.6,73,0.13,1,0.68,-1,male
26.6,73,0.13,1,0.68,-2,male
26.6,73,0.13,1,0.68,0,male
26.6,73,0.13,1,0.68,2,male
23.8,39,0.13,1,0.68,0,male
23.8,39,0.13,1,0.68,0,male
23.8,39,0.13,1,0.68,-2,male
25.4,49,0.13,1,0.68,2,male
27.5,42,0.13,1,0.68,-1,male
27.5,42,0.13,1,0.68,2,male
27.5,42,0.13,1,0.68,1,male
27.5,42,0.13,1,0.68,-1,male
27,43,0.13,1,0.68,2,male
27,43,0.13,1,0.68,-1,male
27,43,0.13,1,0.68,-2,male
27,43,0.13,1,0.68,-1,male
29.2,28,0.13,1,0.68,0,male
29.2,28,0.13,1,0.68,0,male
29.2,28,0.13,1,0.68,1,male
27.7,31,0.13,1,0.68,1,male
27.7,31,0.13,1,0.68,0,male
22.7,44.7,0.13,1,0.68,-1,male
25.5,39,0.13,1,0.67,-2,male
26,44,0.13,1,0.67,0,male
26,44,0.13,1,0.67,0,male
26,44,0.13,1,0.67,0,male
22.2,45.55647515,0.13,1,0.67,0,female
23.09,60.67923507,0.13,1,0.67,0,male
22.03,60.18285137,0.13,1,0.665,-1,female
26,49,0.13,1,0.66,-2,male
28.1,38,0.13,1,0.66,-1,male
29.9,61,0.13,1,0.66,1,male
29.9,61,0.13,1,0.66,0,male
29.9,61,0.13,1,0.66,1,male
29.9,61,0.13,1,0.66,2,male
26.8,47,0.13,1,0.66,3,male
27.1,45,0.13,1,0.66,-2,male
26.7,61,0.13,1,0.66,0,male
26.7,61,0.13,1,0.66,0,male
26.6,60,0.13,1,0.66,0,male
27.9,44,0.13,1,0.66,0,male
28,23.6,0.13,1,0.65,-1,female
31.8,67,0.13,1,0.64,0,male
31.8,67,0.13,1,0.64,1,male
25.5,39,0.13,1,0.64,0,male
25.5,39,0.13,1,0.64,2,male
25.5,39,0.13,1,0.64,0,male
28.1,46,0.13,1,0.64,0,male
28.1,46,0.13,1,0.64,1,male
29.3,53,0.13,1,0.64,-1,male
26.8,47,0.13,1,0.64,2,male
27.1,45,0.13,1,0.64,1,male
26.6,61,0.13,1,0.64,1,male
26.6,61,0.13,1,0.64,-1,male
26.6,61,0.13,1,0.64,-1,male
26.6,61,0.13,1,0.64,0,male
24.1,61,0.13,1,0.64,-0.5,male
25.2,48,0.13,1,0.63,-1,female
23.8,39,0.13,1,0.63,-2,female
26.1,60,0.13,1,0.63,0,female
26.1,60,0.13,1,0.63,0,female
26.1,60,0.13,1,0.63,-1,female
26.1,60,0.13,1,0.63,0,female
27,43,0.13,1,0.63,1,female
27,43,0.13,1,0.63,0,female
25.01,63.95910127,0.13,1,0.625,0,female
22.63,41.9040989,0.13,1,0.625,-1,female
28.1,38,0.13,1,0.62,-1,male
28.1,38,0.13,1,0.62,0,male
26.6,73,0.13,1,0.62,-1,male
23.8,39,0.13,1,0.62,-2,male
26.1,60,0.13,1,0.62,-1,male
30,56,0.13,1,0.62,1,male
30.8,20,0.13,1,0.62,2,male
30.8,20,0.13,1,0.62,2,male
30.8,20,0.13,1,0.62,2,male
27.7,31,0.13,1,0.62,1,male
23.1,22.7,0.13,1,0.6,0,female
23.3,13.8,0.13,1,0.6,-2,female
22.7,12.6,0.13,1,0.6,-1,female
18.7,54.8,0.13,1,0.56,1,female
21.9,55.3,0.13,1,0.55,0,female
26.7,50,0.13,1,0.55,0,male
22.71,63.44559335,0.13,1,0.54,-2.5,female
22.06,64.3457858,0.13,1,0.54,1,female
28.4,78.9,0.13,1,0.54,-1,male
23.12,69.66637328,0.13,1,0.525,1,male
22.4,44.75898129,0.13,1,0.525,0,male
26.5,40.1,0.13,1,0.52,0,female
25.5,45.5,0.13,1,0.5,-1,female
23.6,43.6,0.13,1,0.49,0,female
25.3,63,0.13,1,0.49,1,male
23.54,65.89952851,0.13,1,0.48,0.5,male
24.26,65.57201847,0.13,1,0.47,-0.5,female
22.3,40.3258464,0.13,1,0.47,0,female
25.4,24.4,0.13,1,0.46,2,male
31.4,60.8,0.13,1,0.46,-1,male
21.57,48.8973991,0.13,1,0.455,-1.7,female
24.2,42.7,0.13,1,0.43,-2,male
22.8,44.5,0.13,1,0.4,0,male
27.6,85,0.13,1,0.38,0,male
30.7,32.3,0.13,1,0.36,-1,female
22.42,58.96674899,0.13,1,0.36,0,male
24.87,46.08028051,0.13,1,0.36,1.3,male
30.4,76.4,0.13,1,0.36,-1,male
29.6,,0.13,1,0.35,-1,female
23.6,43.6,0.13,1,0.35,0,female
27,53,0.13,1,0.35,1,female
24.2,71.6,0.13,1,0.3,0,female
24.2,71.6,0.13,1,0.3,0,female
24.2,71.6,0.13,1,0.3,0,female
24.2,71.6,0.13,1,0.3,0,male
24.2,71.6,0.13,1,0.3,0,male
29.3,76.9,0.13,1,0.28,-1,male
27.6,89.6,0.13,1,0.27,-1,male
30.1,70.6,0.13,1,0.2,-1,male
27,53,0.13,1,0.12,0,male
22.6,34,0.13,1.023890785,1.02,1,male
30,70.43666489,0.13,1.023890785,0.3669456,0,female
27.7,83.3,0.13,1.03,0.42,0,female
25,80,0.13,1.03,0.42,0,male
31,66.20625259,0.13,1.030290102,0.3309063,3,female
22.7,41.87416663,0.13,1.040955631,0.547,0.4,male
22.93,47,0.13,1.042832765,0.51,-2.1,female
23.16,60,0.13,1.042832765,0.34,-0.4,male
30.2,73.02056217,0.13,1.043088737,0.243918262,2,male
24.6,69.9,0.13,1.05,0.35,-1,male
20.4,43.22154145,0.13,1.058020478,0.9299,0,male
21.8,49.23799398,0.13,1.058020478,0.91464,-0.5,male
23,43.55598556,0.13,1.058020478,0.86426,0.8,male
23.4,41.58803559,0.13,1.058020478,0.79104,-1,male
22.2,43.75928143,0.13,1.058020478,0.79104,1,male
23.7,30.68278362,0.13,1.058020478,0.78768,0.5,male
24,49.25264661,0.13,1.058020478,0.72924,0.3,male
24.7,40.33140425,0.13,1.058020478,0.72924,2.2,male
24.2,57.9023501,0.13,1.058020478,0.69216,1,male
24.6,37.26484309,0.13,1.058020478,0.69216,1,male
26.2,45.72418073,0.13,1.058020478,0.66734,-0.5,male
24.4,46.59232435,0.13,1.058020478,0.64272,1,male
24.1,58.47313932,0.13,1.058020478,0.62358,1.7,female
25,48.52881814,0.13,1.058020478,0.61264,1.5,female
22.7,54.36779071,0.13,1.058020478,0.58092,-0.3,male
26.2,45.72418073,0.13,1.058020478,0.58092,0.5,male
24.8,60.43419304,0.13,1.058020478,0.56856,1.5,female
24.2,51.39111229,0.13,1.058020478,0.55794,-0.5,female
26.2,62.2509359,0.13,1.058020478,0.54384,0.5,female
22.6,54.25924169,0.13,1.058020478,0.51418,-2.3,male
24.2,44.49559352,0.13,1.058020478,0.50676,0,female
21.9,56.98212539,0.13,1.058020478,0.50324,0.3,male
21.9,56.98212539,0.13,1.058020478,0.47042,-1.2,male
23.4,49.83900915,0.13,1.058020478,0.47042,-1,male
23.5,57.90111836,0.13,1.058020478,0.47042,-1.2,male
26.4,59.23624453,0.13,1.058020478,0.47042,2,male
22.5,55.52187172,0.13,1.058020478,0.44496,0,female
27.1,34.15295739,0.13,1.058020478,0.32136,-0.1,female
23.6,50.7188877,0.13,1.058020478,0.309,-1,female
30.2,73.02056217,0.13,1.058020478,0.176335001,1,male
31.4,69.98183937,0.13,1.058020478,0.073106674,1,male
31,66.20625259,0.13,1.062286689,0.320677652,2,male
22.2,36.71145897,0.13,1.063139932,0.88992,0,male
21,58.92919931,0.13,1.066552901,0.4923,-1,male
22.6,57.69874296,0.13,1.075085324,0.79104,0.9,female
26.8,40.76787021,0.13,1.075085324,0.7416,1.5,male
26.8,40.76787021,0.13,1.075085324,0.69216,2.3,male
25.3,55.71084844,0.13,1.075085324,0.4944,-0.5,female
25.3,55.71084844,0.13,1.075085324,0.45732,0.5,female
22,54.28800565,0.13,1.083617747,0.79104,-1,male
22.8,45.2120871,0.13,1.083617747,0.72924,1,male
21.7,52.55738119,0.13,1.088737201,0.54384,-1,male
22.7,43.15010439,0.13,1.092150171,0.79104,-0.9,male
24,49.25264661,0.13,1.092150171,0.66744,0,male
23.8,53.54636116,0.13,1.092150171,0.56888,0.5,female
24.2,63.28534186,0.13,1.092150171,0.56888,0.5,male
22.1,49.60868486,0.13,1.092150171,0.56856,-0.5,female
24.1,58.47313932,0.13,1.092150171,0.547,-0.5,female
22.9,53.90754832,0.13,1.092150171,0.53148,0.6,male
21.7,52.55738119,0.13,1.092150171,0.50324,-1,female
29.6,53.72590993,0.13,1.092150171,0.47042,2,male
27.8,82.53388671,0.13,1.092150171,0.088942526,-2,male
22.27,54,0.13,1.092491468,0.65,-1.4,female
24.37,40,0.13,1.092491468,0.36,1,male
23.54,68,0.13,1.092491468,0.29,-0.4,female
23.2,44.45596701,0.13,1.097269625,0.69216,0.1,male
20.1,52.4,0.13,1.1,1.73,-2,male
19.9,40.8,0.13,1.1,1.56,0,male
18.8,55.6,0.13,1.1,1.31,-2,male
25.1,29,0.13,1.1,1.08,0,female
23.6,44.3,0.13,1.1,1.08,0,female
26,42.4,0.13,1.1,1.04,1,male
22.2,36,0.13,1.1,0.993811,-1,female
24.7,51.9,0.13,1.1,0.96,0,female
25,44.3,0.13,1.1,0.94,0,male
23.9,60.2,0.13,1.1,0.906443,-1,female
22.6,44.8,0.13,1.1,0.9,-2,female
24.8,38.8,0.13,1.1,0.89,1,male
25.4,23.3,0.13,1.1,0.88,-1,male
22,66.5,0.13,1.1,0.87368,-1,female
24.2,31.4,0.13,1.1,0.85,0,male
20.1,32,0.13,1.1,0.82,-2,male
24,66.9,0.13,1.1,0.8,0,male
23.4,60.9,0.13,1.1,0.797233,-1,female
23.4,58.7,0.13,1.1,0.797233,0,female
25.3,67.1,0.13,1.1,0.79,1,male
26.1,87.3,0.13,1.1,0.786312,0,female
29.6,82.8,0.13,1.1,0.775391,1,female
23.7,70.3,0.13,1.1,0.753549,-1,female
22.7,45.1,0.13,1.1,0.74,1,female
23.6,46.6,0.13,1.1,0.74,0,male
23.9,48.6,0.13,1.1,0.74,1,male
25.4,43.3,0.13,1.1,0.74,0,male
23.3,52,0.13,1.1,0.73,0,female
23.8,43.5,0.13,1.1,0.73,-1,female
25.9,59.4,0.13,1.1,0.72143019,1,male
24.8,59.2,0.13,1.1,0.720786,-1,female
25.8,39.1,0.13,1.1,0.72,3,female
26,64.8,0.13,1.1,0.72,1,male
23.7,49.1,0.13,1.1,0.72,-1,male
26.3,69.3,0.13,1.1,0.71,-1,female
26.1,65,0.13,1.1,0.71,1,female
27.9,69.7,0.13,1.1,0.71,0,female
25.4,69.3,0.13,1.1,0.71,-1,male
24.8,63.4,0.13,1.1,0.709865,-1.5,female
22.8,61.1,0.13,1.1,0.70282896,2,male
23.8,35.1,0.13,1.1,0.7,-1,female
23.6,43.4,0.13,1.1,0.7,0,male
24.7,64.7,0.13,1.1,0.7,0,male
26.3,43,0.13,1.1,0.7,1,male
27.6,39,0.13,1.1,0.7,1,male
25.8,62.4,0.13,1.1,0.7,0,male
27.3,58.2,0.13,1.1,0.7,2,male
25.5,54.5,0.13,1.1,0.69,1,male
24.2,45.4,0.13,1.1,0.68,-2,male
23.7,27.8,0.13,1.1,0.68,0,male
25.4,66.3,0.13,1.1,0.68,0,male
24.1,52.7,0.13,1.1,0.68,0,male
22.6,57.8,0.13,1.1,0.677102,0,female
25.5,68.1,0.13,1.1,0.67,0,female
25.2,48.2,0.13,1.1,0.67,0,male
21.5,67.7,0.13,1.1,0.666181,-1,female
23.9,42.9,0.13,1.1,0.666181,-1,female
23,72.2,0.13,1.1,0.666181,-1,female
23.3,62.5,0.13,1.1,0.64846275,1,male
24,62.2,0.13,1.1,0.64846275,-1,male
24.8,61.5,0.13,1.1,0.64846275,0,male
25.3,59.6,0.13,1.1,0.64846275,-1,male
26,59.4,0.13,1.1,0.64846275,0,male
26.2,59.2,0.13,1.1,0.64846275,1,male
25.1,58.7,0.13,1.1,0.64846275,1,male
22.1,35.4,0.13,1.1,0.64846275,0,male
22.9,72.1,0.13,1.1,0.64846275,0,male
22,71.2,0.13,1.1,0.64846275,-1,male
21.7,59.7,0.13,1.1,0.64846275,0,male
23.5,35.1,0.13,1.1,0.64846275,-1,male
23.6,45.7,0.13,1.1,0.64846275,0.5,male
23.3,39.6,0.13,1.1,0.64846275,-1,male
22.4,53.2,0.13,1.1,0.64,-2,male
26.4,47,0.13,1.1,0.64,1,male
23.4,54.3,0.13,1.1,0.64,1,male
25.2,51,0.13,1.1,0.64,0,male
25.1,30.3,0.13,1.1,0.64,-1,male
26.2,39.6,0.13,1.1,0.64,0,male
24.3,67.5,0.13,1.1,0.64,0,male
26.4,43,0.13,1.1,0.64,1,male
25.1,50.6,0.13,1.1,0.64,1,male
25.3,62.6,0.13,1.1,0.64,0,male
24.7,61.9,0.13,1.1,0.633418,1,female
21.7,35.4,0.13,1.1,0.633418,-2,female
22.6,42.3,0.13,1.1,0.633418,-2,female
25.4,70.4,0.13,1.1,0.63,-1,female
25.7,64.2,0.13,1.1,0.63,-1,female
24,50.2,0.13,1.1,0.63,0,female
21.9,87.3,0.13,1.1,0.61,-1,female
24.5,54.3,0.13,1.1,0.6,0,female
24.9,63.1,0.13,1.1,0.59625276,1,male
24.1,39.4,0.13,1.1,0.59625276,0,male
20.9,68,0.13,1.1,0.59625276,-1.5,male
24.7,50.2,0.13,1.1,0.59,0,female
24.8,51.3,0.13,1.1,0.59,-1,female
26.2,66.6,0.13,1.1,0.59,0,female
24,50.2,0.13,1.1,0.59,0,female
24.8,59.7,0.13,1.1,0.589734,2,female
32.3,68.1,0.13,1.1,0.589734,0,female
21.1,58.6,0.13,1.1,0.589734,-1,female
25.9,57.5,0.13,1.1,0.578813,0,female
24.6,75.9,0.13,1.1,0.57,-1,female
26,66,0.13,1.1,0.57,-1,female
28.1,56.7,0.13,1.1,0.57,0,female
26.2,57.9,0.13,1.1,0.57,0,female
37.4,41.3,0.13,1.1,0.57,3,female
22.4,64,0.13,1.1,0.567892,-1,female
24.9,60.7,0.13,1.1,0.562644,1.5,male
22.8,58.9,0.13,1.1,0.562644,-1,male
22.9,59.1,0.13,1.1,0.562644,0,male
23.6,58.8,0.13,1.1,0.562644,1,male
23.4,57.9,0.13,1.1,0.562644,0,male
23.6,60.8,0.13,1.1,0.562644,0,male
21.9,60.4,0.13,1.1,0.562644,0,male
24.3,58.4,0.13,1.1,0.562644,1,male
23.5,59,0.13,1.1,0.562644,-1,male
23.6,58.5,0.13,1.1,0.562644,0,male
26,61.5,0.13,1.1,0.562644,0,male
26.1,58,0.13,1.1,0.562644,1,male
24.4,59.6,0.13,1.1,0.562644,0,male
24.1,61,0.13,1.1,0.562644,-1,male
24.5,58.6,0.13,1.1,0.562644,-1,male
23.6,60.9,0.13,1.1,0.562644,0,male
23,63.3,0.13,1.1,0.562644,0,male
23.7,62.8,0.13,1.1,0.562644,1,male
23.9,62.8,0.13,1.1,0.562644,0,male
24,62.7,0.13,1.1,0.562644,0,male
24.1,63,0.13,1.1,0.562644,0,male
24.9,61.4,0.13,1.1,0.562644,0,male
24.5,63.7,0.13,1.1,0.562644,1,male
25.9,58.6,0.13,1.1,0.562644,0,male
25.4,59,0.13,1.1,0.562644,0,male
24.7,57,0.13,1.1,0.562644,-1,male
30.7,75.8,0.13,1.1,0.562644,0,male
32.5,69.5,0.13,1.1,0.562644,3,male
33.7,59.8,0.13,1.1,0.562644,2,male
24.2,59.4,0.13,1.1,0.562644,0,male
23.6,36.3,0.13,1.1,0.562644,0,male
23,71.4,0.13,1.1,0.562644,0,male
23.5,62.4,0.13,1.1,0.562644,-0.5,male
22.4,67.8,0.13,1.1,0.562644,0,male
22.3,58.8,0.13,1.1,0.562644,-1,male
23.1,57.9,0.13,1.1,0.562644,1,male
22.4,61.9,0.13,1.1,0.562644,1,male
22,61.8,0.13,1.1,0.562644,-0.5,male
22,57.1,0.13,1.1,0.562644,-1,male
23.7,36.1,0.13,1.1,0.562644,1,male
23.8,34.6,0.13,1.1,0.562644,0,male
23.1,59.3,0.13,1.1,0.556971,-2,female
24.9,59.7,0.13,1.1,0.556971,-1,female
24.1,62.3,0.13,1.1,0.556971,-1.5,female
25.3,59.7,0.13,1.1,0.556971,1,female
20.5,61.9,0.13,1.1,0.556971,-2,female
